Human Phenotype,Cerebellar atrophy,Abnormal corpus callosum morphology,Abnormal cerebellum morphology,Cerebellar vermis hypoplasia,Cerebellar hypoplasia,Morphological central nervous system abnormality,Cerebral atrophy,Abnormal cerebral morphology,Morphological abnormality of the pyramidal tract,Hypoplasia of the corpus callosum,Abnormal cerebral ventricle morphology,Cerebral cortical atrophy,Abnormality of the spinal cord,Spinal cord compression,Neurodegeneration,Global brain atrophy,Degeneration of the lateral corticospinal tracts,Abnormal cerebellar vermis morphology,Abnormal caudate nucleus morphology,Caudate atrophy,Abnormal brainstem morphology,Hypoplasia of the brainstem,Spinal arteriovenous malformation,Spina bifida,Abnormal midbrain morphology,Abnormal globus pallidus morphology,Morphological abnormality of the corticospinal tract,Abnormal cerebral white matter morphology,Spinocerebellar tract degeneration,Diffuse cerebral atrophy,Brainstem dysplasia,Abnormal periventricular white matter morphology,Granulovacuolar degeneration,Abnormal cerebral cortex morphology,Cortical dysplasia,Olivopontocerebellar atrophy,Aplasia/Hypoplasia involving the central nervous system,Abnormality of the spinocerebellar tracts,White mater abnormalities in the posterior periventricular region,Aplasia/Hypoplasia of the cerebellar vermis,Pallor of dorsal columns of the spinal cord,Atrophy of the spinal cord,Hypodysplasia of the corpus callosum,Hypoplasia of the ventral pons,Cerebellar vermis atrophy,Cerebral hypoplasia,Pontocerebellar atrophy,Frontotemporal cerebral atrophy,Hypoplastic olfactory lobes,Late-onset spinocerebellar degeneration,Frontal cortical atrophy,"Abnormal aggressive, impulsive or violent behavior",Frontoparietal cortical dysplasia,Olivopontocerebellar hypoplasia,Cerebral cortical neurodegeneration,Dysplastic corpus callosum,Dorsal column degeneration,Central nervous system degeneration,Corticospinal tract hypoplasia,Cerebellar dysplasia,Hypoplasia of olfactory tract,Atrophy of the dentate nucleus,Generalized cerebral atrophy/hypoplasia,Inferior vermis hypoplasia,Hypoplasia of the optic tract,Temporal cortical atrophy,Corticospinal tract atrophy,Pallidal degeneration,Spinocerebellar tract disease in lower limbs,Spinocerebellar atrophy,Dysfunction of lateral corticospinal tracts,Cerebral degeneration,Hypoplasia of the frontal lobes,Abnormal morphology of the limbic system,Atrophy/Degeneration involving the spinal cord,Hypoplasia of the pyramidal tract,Aplasia/Hypoplasia of the cerebellum,Abnormal pons morphology,Aplasia/Hypoplasia of the brainstem,Aplasia/Hypoplasia of the pyramidal tract,Aplasia/Hypoplasia of the cerebrum,Aplasia/Hypoplasia involving the corticospinal tracts,Atrophy/Degeneration affecting the brainstem,Atrophy/Degeneration affecting the central nervous system,Atrophy/Degeneration affecting the cerebrum,Aplasia/Hypoplasia of the corpus callosum,Corpus callosum atrophy,Atrophy/Degeneration involving the corticospinal tracts,Atrophy/Degeneration involving the caudate nucleus,Abnormality of the septum pellucidum,Abnormal choroid plexus morphology,Cerebellar cortical atrophy,Spinal cord posterior columns myelin loss,Abnormal cerebral artery morphology,Spinal hemangioblastoma,Spinal arachnoid cyst,Spinal dysraphism,Spinal cord tumor,Abnormal spinal meningeal morphology,Spinal myoclonus,Anterior pituitary hypoplasia,Abnormal meningeal morphology,Abnormal dura mater morphology,Abnormality of the falx cerebri,Abnormality of the diencephalon,Abnormality of thalamus morphology,Cervical spinal cord atrophy,Abnormal fourth ventricle morphology,Abnormal third ventricle morphology,Abnormal corpus striatum morphology,Aplasia/Hypoplasia of the optic tract,Abnormality of hindbrain morphology,Abnormal metencephalon morphology,Abnormality of the dorsal column of the spinal cord,Abnormality of the medulla oblongata,Abnormality of the posterior pituitary,Posterior pituitary hypoplasia,,Abnormal cerebellar peduncle morphology,Abnormal superior cerebellar peduncle morphology,Parietal cortical atrophy,Occipital cortical atrophy,Hypoplasia of the pons,Subcortical cerebral atrophy,Abnormal hypothalamus morphology,Aplasia/Hypoplasia of the cerebral white matter,Cerebral white matter hypoplasia,Abnormality of brain morphology,Brain atrophy,Abnormal cerebral vein morphology,Abnormality of the pituitary gland,Extra-axial cerebrospinal fluid accumulation,Abnormal circle of Willis morphology,Abnormal nervous system morphology,Abnormal pineal morphology,Abnormal subarachnoid space morphology,Abnormal basal ganglia MRI signal intensity,Abnormal neuron morphology,Neurodevelopmental abnormality,Cerebral white matter atrophy,Superior cerebellar dysplasia,Abnormality of olfactory lobe morphology,Hypothalamic atrophy,Abnormal hippocampus morphology,Hypoplastic hippocampus,Abnormal lateral ventricle morphology,Hypoplastic anterior commissure,Abnormal cerebellar cortex morphology,Abnormal conus terminalis morphology,Abnormal putamen morphology,Focal cortical dysplasia,Focal cortical dysplasia type I,Focal cortical dysplasia type II,Focal cortical dysplasia type IIa,Abnormal diffusion weighted cerebral MRI morphology,Spontaneous cerebrospinal fluid leak,Posterior atrophy of corpus callosum,Degeneration of the striatum,Hypoplasia of the olfactory bulb,Abnormal morphology of the olfactory bulb,Abnormal substantia nigra morphology,Spinal meningioma,Diffuse cerebellar atrophy,Cerebellar hemisphere hypoplasia,Cerebral cortical hemiatrophy,Abnormal dentate nucleus morphology,Abnormality of forebrain morphology,Spinal cord lesion,Abnormal cerebral vascular morphology,Abnormal arachnoid mater morphology,Abnormal glial cell morphology,Abnormal oligodendroglia morphology,Abnormal astrocyte morphology,Abnormal neural tube morphology,Hippocampal atrophy,Atrophic pituitary gland,Abnormality of neutrophil morphology in CSF
,,MPLKIP,ZNF423,,DPYSL5,MMUT,GABRG2,POMK,,ZFR,SIN3A,,,,,,,,,,,,,,,,,CEP120,,,,,,CAMK2B,,,GRIA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RD3,,,,ZNF292,,,PLAA,EIF2AK2,TAOK1,,,,,,,,,,,,,,,,,,,,,,,,,,NIPBL,NIPBL,,,,,,,,,,,,,,,ALX4,ZMIZ1,,,,,STXBP1,,,,,ARL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDE10A,,,,,,,,,,
,,TUBB,APC2,,EPG5,FANCF,TRAPPC2L,AGTR1,,MINPP1,CCDC88C,,,,,,,,,,,,,,,,,SIK1,,,,,,RHOBTB2,,,MASP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCLN,,,,ASXL3,,,ATP13A2,OSTM1,DAG1,,,,,,,,,,,,,,,,,,,,,,,,,,KCND3,KCND3,,,,,,,,,,,,,,,SZT2,OPA1,,,,,PTH,,,,,POU4F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIK1,,,,,,,,,,
,,PAFAH1B1,TMEM107,,GRIA3,PDHB,TRPM3,GRM7,,PLAA,PLAA,,,,,,,,,,,,,,,,,FOXH1,,,,,,RECQL4,,,NODAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VRK1,,,,ATN1,,,SCN1B,AIMP2,TOE1,,,,,,,,,,,,,,,,,,,,,,,,,,KIAA0586,KIAA0586,,,,,,,,,,,,,,,CDC6,FGFR1,,,,,MPC1,,,,,UPF3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLAU,,,,,,,,,,
,,POMT2,ATXN8,,IFT80,CEP164,KCNB1,STIL,,TUBB3,CNNM2,,,,,,,,,,,,,,,,,FGFR2,,,,,,EIF2AK2,,,HS2ST1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAT2,,,,TANGO2,,,SLC45A1,MAPK8IP3,MDH1,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF423,ZNF423,,,,,,,,,,,,,,,COL4A1,TRMT1,,,,,TAF1,,,,,FBN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBC1D20,,,,,,,,,,
,,SIN3A,WHRN,,CAMTA1,PAX6,AP4S1,MRPS28,,ATP13A2,MPDU1,,,,,,,,,,,,,,,,,TBC1D20,,,,,,MTOR,,,IGF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KATNIP,,,,MOCS2,,,FUS,GRIN1,IQSEC2,,,,,,,,,,,,,,,,,,,,,,,,,,APC2,APC2,,,,,,,,,,,,,,,EIF4G1,TSEN54,,,,,ACTA1,,,,,ATN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZBTB11,,,,,,,,,,
,,STXBP1,FOXF1,,NEK1,NTHL1,DLL1,PPP2R2B,,ZNHIT3,KAT8,,,,,,,,,,,,,,,,,DYNC1H1,,,,,,TUBG1,,,RTL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBY1,,,,SEC31A,,,NDUFS2,ZNF335,MOCS1,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM107,TMEM107,,,,,,,,,,,,,,,SEMA6B,POLR3K,,,,,KLHL40,,,,,RPS6KA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEK9,,,,,,,,,,
,,KIAA1109,KCNA1,,PPP1R21,FBLN5,NDP,DLL3,,SLC45A1,NDUFS2,,,,,,,,,,,,,,,,,NONO,,,,,,MAPK8IP3,,,NALCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FKRP,,,,ADSL,,,KRAS,KCNMA1,GLYCTK,,,,,,,,,,,,,,,,,,,,,,,,,,ATXN8,ATXN8,,,,,,,,,,,,,,,TMEM216,BRAF,,,,,HNRNPK,,,,,TANGO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPP3CA,,,,,,,,,,
,,KIF7,RAB3GAP2,,DAG1,MED12L,TRNT1,KDM5B,,KAT8,KRAS,,,,,,,,,,,,,,,,,CDK10,,,,,,GRIN1,,,AFF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPL10,,,,TRIP13,,,B3GALNT2,ZMYND11,EXTL3,,,,,,,,,,,,,,,,,,,,,,,,,,WHRN,WHRN,,,,,,,,,,,,,,,POLR3K,PDHA1,,,,,SLC19A2,,,,,NFIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONO,,,,,,,,,,
,,POU1F1,GRM7,,TOE1,ARL3,ASH1L,TNFRSF11A,,B3GALNT2,CCDC22,,,,,,,,,,,,,,,,,KIF7,,,,,,TCTN1,,,PEX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFD1,,,,TINF2,,,SVBP,IRF2BPL,NCAPD3,,,,,,,,,,,,,,,,,,,,,,,,,,FOXF1,FOXF1,,,,,,,,,,,,,,,CWF19L1,DPM1,,,,,SLC12A2,,,,,TRIP13,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPO,,,,,,,,,,
,,TAF1,NMNAT1,,MDH1,NDUFAF8,LYRM7,PRSS12,,PLPBP,CTCF,,,,,,,,,,,,,,,,,PLP1,,,,,,KCNMA1,,,TGFB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUBB,,,,DISP1,,,ATXN2,DARS2,SH3PXD2B,,,,,,,,,,,,,,,,,,,,,,,,,,KCNA1,KCNA1,,,,,,,,,,,,,,,HK1,DNM1L,,,,,SLC19A3,,,,,ZMYM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,POMK,,,,,,,,,,
,,WDR45B,GMPPB,,TMEM218,FH,SYNJ1,PAPPA2,,DARS1,POMT2,,,,,,,,,,,,,,,,,POMK,,,,,,ZMYND11,,,TRAPPC11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRD5A3,,,,NDUFA8,,,POMT2,WDR73,ARSI,,,,,,,,,,,,,,,,,,,,,,,,,,RAB3GAP2,RAB3GAP2,,,,,,,,,,,,,,,KANSL1,FRMPD4,,,,,ATP6,,,,,FUZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGTR1,,,,,,,,,,
,,GABRG2,MYO5A,,ADGRG1,UPF3B,BPTF,NODAL,,GJC2,RPGRIP1L,,,,,,,,,,,,,,,,,GRM7,,,,,,ZEB2,,,RSRC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAFAH1B1,,,,ZMYM2,,,SLC13A5,BCL7B,TRAPPC6B,,,,,,,,,,,,,,,,,,,,,,,,,,GRM7,GRM7,,,,,,,,,,,,,,,TPP1,AP4B1,,,,,HNRNPA1,,,,,ARF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRM7,,,,,,,,,,
,,TCTN3,CTSF,,RELN,ATN1,HNMT,SMARCA2,,PCGF2,SLC13A5,,,,,,,,,,,,,,,,,DISP1,,,,,,WDR73,,,SRCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP2B3,,,,RPL31,,,KDM5B,TRNS1,TMEM67,,,,,,,,,,,,,,,,,,,,,,,,,,NMNAT1,NMNAT1,,,,,,,,,,,,,,,ITGB6,KIDINS220,,,,,PROS1,,,,,NDUFV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,STIL,,,,,,,,,,
,,POMGNT1,OCLN,,TMEM237,RPS6KA3,SLC17A5,VPS41,,SLC13A5,CEP152,,,,,,,,,,,,,,,,,NR2F1,,,,,,BCL7B,,,DLL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POMT2,,,,FUZ,,,PARN,SLC35C1,OTUD6B,,,,,,,,,,,,,,,,,,,,,,,,,,GMPPB,GMPPB,,,,,,,,,,,,,,,FRMPD4,EMX2,,,,,HS6ST1,,,,,NDUFA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRPS28,,,,,,,,,,
,,HNRNPK,VRK1,,ARSI,TANGO2,HACE1,LAGE3,,NF1,PARN,,,,,,,,,,,,,,,,,PCNT,,,,,,TRNS1,,,HSPG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC22,,,,TRAIP,,,TMEM106B,SMG9,NDUFA2,,,,,,,,,,,,,,,,,,,,,,,,,,MYO5A,MYO5A,,,,,,,,,,,,,,,ITPR1,CDH15,,,,,WIPF1,,,,,TTC8,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPP2R2B,,,,,,,,,,
,,SLC12A2,GRN,,WASHC5,MOCS2,GPKOW,SPOP,,KDM5B,HYLS1,,,,,,,,,,,,,,,,,KIF7,,,,,,SLC35C1,,,DPYD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIF7,,,,MAN1B1,,,DKC1,CACNA1A,SACS,,,,,,,,,,,,,,,,,,,,,,,,,,CTSF,CTSF,,,,,,,,,,,,,,,SDHA,GTF2I,,,,,TBL1X,,,,,TRAPPC12,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLL3,,,,,,,,,,
,,EPRS1,KATNIP,,GJB6,STXBP2,MED25,MAF,,GRIK2,DKC1,,,,,,,,,,,,,,,,,KDM5B,,,,,,GABRG2,,,CPLX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIAA1109,,,,ARF1,,,GRIK2,GABRG2,WDR81,,,,,,,,,,,,,,,,,,,,,,,,,,OCLN,OCLN,,,,,,,,,,,,,,,NDUFV1,TBCD,,,,,SERPING1,,,,,AAAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,KDM5B,,,,,,,,,,
,,HTRA2,MORC2,,RBM8A,SEC31A,BTD,ITM2B,,MFSD2A,POMT1,,,,,,,,,,,,,,,,,CD96,,,,,,TRPM3,,,PAX6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHCY,,,,NDUFV2,,,NBN,TRAPPC2L,TMEM237,,,,,,,,,,,,,,,,,,,,,,,,,,VRK1,VRK1,,,,,,,,,,,,,,,SCN2A,SCN2A,,,,,ERMARD,,,,,ITGA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNFRSF11A,,,,,,,,,,
,,DCX,FKRP,,TMEM67,NFIX,COX2,ZIC1,,PRUNE1,ERCC4,,,,,,,,,,,,,,,,,PRSS12,,,,,,AP4S1,,,SOX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIF7,,,,FOXG1,,,TRAPPC12,TRPM3,ALX4,,,,,,,,,,,,,,,,,,,,,,,,,,GRN,GRN,,,,,,,,,,,,,,,NFE2L2,ACTB,,,,,GALC,,,,,RFWD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRSS12,,,,,,,,,,
,,MFSD2A,PNPLA6,,CEP55,ABHD12,PIGV,KAT6B,,KCNQ5,HERC2,,,,,,,,,,,,,,,,,NODAL,,,,,,DLL1,,,REN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TINF2,,,,NDUFA6,,,PRUNE1,KCNB1,CEP120,,,,,,,,,,,,,,,,,,,,,,,,,,KATNIP,KATNIP,,,,,,,,,,,,,,,CEP290,NCF1,,,,,MTM1,,,,,ANKLE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAPPA2,,,,,,,,,,
,,ERMARD,CLN8,,LARGE1,ROBO3,PRDM16,GRIA2,,UNC80,FGFR1,,,,,,,,,,,,,,,,,VPS13D,,,,,,NDP,,,SLC1A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPHN1,,,,PDYN,,,KCNQ5,AP4S1,FGFR1,,,,,,,,,,,,,,,,,,,,,,,,,,MORC2,MORC2,,,,,,,,,,,,,,,ABCA2,TIMM8A,,,,,DNAI2,,,,,EARS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,NODAL,,,,,,,,,,
,,ND5,RPL10,,,SHH,DNM1L,DNM1,,CRADD,UBE2T,,,,,,,,,,,,,,,,,VPS41,,,,,,ASH1L,,,NDUFS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POMT1,,,,TRAPPC12,,,UNC80,DLL1,FLCN,,,,,,,,,,,,,,,,,,,,,,,,,,FKRP,FKRP,,,,,,,,,,,,,,,TIMM8A,ZNHIT3,,,,,TRNV,,,,,DLG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMARCA2,,,,,,,,,,
,,TXNDC15,RXYLT1,,,TRIP13,POGZ,ATP13A2,,GFM2,TRAPPC12,,,,,,,,,,,,,,,,,POMGNT1,,,,,,KIAA0586,,,GDF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN3,,,,AAAS,,,CRADD,NDP,BRAF,,,,,,,,,,,,,,,,,,,,,,,,,,PNPLA6,PNPLA6,,,,,,,,,,,,,,,ATXN3,DOCK3,,,,,BRD4,,,,,CCDC115,,,,,,,,,,,,,,,,,,,,,,,,,,,,VPS41,,,,,,,,,,
,,GALC,TUBB,,,ZMYM2,AP4E1,SALL1,,SLC6A8,KCNQ5,,,,,,,,,,,,,,,,,ZIC1,,,,,,ARID1A,,,NHEJ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POMGNT1,,,,SF3B4,,,PSPH,TRNT1,PDHA1,,,,,,,,,,,,,,,,,,,,,,,,,,CLN8,CLN8,,,,,,,,,,,,,,,MYH11,SCN3A,,,,,PMP22,,,,,CASK,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAGE3,,,,,,,,,,
,,ARID1B,PAFAH1B1,,,FUZ,RAB18,CEP135,,GLUL,TCIRG1,,,,,,,,,,,,,,,,,FOXH1,,,,,,COL4A1,,,ESCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI4KA,,,,MED12,,,MATR3,ASH1L,GBA,,,,,,,,,,,,,,,,,,,,,,,,,,RPL10,RPL10,,,,,,,,,,,,,,,WDR45,MAPK8IP3,,,,,HTRA1,,,,,FITM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPOP,,,,,,,,,,
,,STIL,POMT2,,,ARF1,VPS53,COG6,,PDHB,BRAF,,,,,,,,,,,,,,,,,KAT6B,,,,,,BPTF,,,EFTUD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBP,,,,RFWD3,,,GLUL,LYRM7,HK1,,,,,,,,,,,,,,,,,,,,,,,,,,RXYLT1,RXYLT1,,,,,,,,,,,,,,,KRT5,CHMP2B,,,,,ATP6V0A2,,,,,DGCR8,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAF,,,,,,,,,,
,,SIN3A,MYORG,,,SPG11,FBLN1,CLTC,,SLC1A2,DENND5A,,,,,,,,,,,,,,,,,DNM1,,,,,,HNMT,,,PEX11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INPP5K,,,,ANKLE2,,,GBA,SYNJ1,KANSL1,,,,,,,,,,,,,,,,,,,,,,,,,,TUBB,TUBB,,,,,,,,,,,,,,,PYCR2,WDR45,,,,,ALDH3A2,,,,,WDR73,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITM2B,,,,,,,,,,
,,PLAA,KIAA1109,,,NDUFV2,PLA2G6,CKAP2L,,MRPS22,GLUL,,,,,,,,,,,,,,,,,SASS6,,,,,,WDR26,,,GMPPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARL3,,,,ERCC6,,,ERCC3,BPTF,CCDC88A,,,,,,,,,,,,,,,,,,,,,,,,,,PAFAH1B1,PAFAH1B1,,,,,,,,,,,,,,,NTRK2,SUCLG1,,,,,PLAA,,,,,ERCC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZIC1,,,,,,,,,,
,,ATP13A2,KIF7,,,NDUFA6,HNF1B,SMARCA2,,HACE1,PDHB,,,,,,,,,,,,,,,,,SMO,,,,,,POMGNT2,,,NIPBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USP9X,,,,EARS2,,,HACE1,HNMT,SHH,,,,,,,,,,,,,,,,,,,,,,,,,,POMT2,POMT2,,,,,,,,,,,,,,,MLH1,DOCK6,,,,,ATP13A2,,,,,SEMA3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,KAT6B,,,,,,,,,,
,,SLC45A1,ATXN3,,,TRAPPC12,RAB3GAP1,EIF4G1,,MED12L,SUFU,,,,,,,,,,,,,,,,,COG6,,,,,,SOX11,,,NDUFB11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTHFR,,,,B3GLCT,,,WDR45,SLC17A5,FRMPD4,,,,,,,,,,,,,,,,,,,,,,,,,,MYORG,MYORG,,,,,,,,,,,,,,,AHDC1,NEK1,,,,,CNNM2,,,,,MDH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRIA2,,,,,,,,,,
,,TCTN3,HEPACAM,,,AAAS,LMAN2L,PDHA1,,ALKBH8,TAOK1,,,,,,,,,,,,,,,,,ARX,,,,,,GPKOW,,,SNAP29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EVC2,,,,DGCR8,,,NUTM2B-AS1,HACE1,AP4B1,,,,,,,,,,,,,,,,,,,,,,,,,,KIAA1109,KIAA1109,,,,,,,,,,,,,,,SOX3,PYCR2,,,,,UBE3B,,,,,DDX11,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNM1,,,,,,,,,,
,,KAT8,BAZ1B,,,CBX2,USH2A,SQSTM1,,TRMT10A,PAX6,,,,,,,,,,,,,,,,,CLTC,,,,,,NDE1,,,NTRK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERMARD,,,,WDR73,,,ALKBH8,GPKOW,KIDINS220,,,,,,,,,,,,,,,,,,,,,,,,,,KIF7,KIF7,,,,,,,,,,,,,,,PAX3,PEX19,,,,,RNU4ATAC,,,,,SLC7A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP13A2,,,,,,,,,,
,,KRAS,BAP1,,,ITGA2,POMT1,PRKN,,SPG11,CHST14,,,,,,,,,,,,,,,,,SMARCA2,,,,,,NPHP1,,,VPS16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3GALNT2,,,,TSR2,,,C9ORF72,MED25,EMX2,,,,,,,,,,,,,,,,,,,,,,,,,,ATXN3,ATXN3,,,,,,,,,,,,,,,WFS1,NTRK2,,,,,FUS,,,,,CLIP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,SALL1,,,,,,,,,,
,,B3GALNT2,TCTN3,,,RFWD3,PRNP,ARL13B,,ALX4,PTCH1,,,,,,,,,,,,,,,,,GPT2,,,,,,LAMA2,,,ANKRD11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERCC5,,,,CEP63,,,SPG11,BTD,CDH15,,,,,,,,,,,,,,,,,,,,,,,,,,HEPACAM,HEPACAM,,,,,,,,,,,,,,,HCCS,SZT2,,,,,NDUFS2,,,,,DHDDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEP135,,,,,,,,,,
,,GJC2,POMGNT1,,,ANKLE2,ATXN7,POLR1B,,AIMP1,FKRP,,,,,,,,,,,,,,,,,ZNF462,,,,,,COX2,,,TMEM107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC18A3,,,,TCTN2,,,ARX,COX2,TBCD,,,,,,,,,,,,,,,,,,,,,,,,,,BAZ1B,BAZ1B,,,,,,,,,,,,,,,SYT2,WFS1,,,,,HLA-DRB1,,,,,GLYCTK,,,,,,,,,,,,,,,,,,,,,,,,,,,,COG6,,,,,,,,,,
,,SVBP,COQ2,,,EARS2,GRIN2D,GLI2,,ASXL3,COX20,,,,,,,,,,,,,,,,,ARL13B,,,,,,PIGV,,,MRPS25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TXNDC15,,,,ERCC2,,,SLC35A2,PIGV,SCN2A,,,,,,,,,,,,,,,,,,,,,,,,,,BAP1,BAP1,,,,,,,,,,,,,,,ATAD3A,ALG1,,,,,CTCF,,,,,DLK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLTC,,,,,,,,,,
,,PCGF2,MAN2B1,,,UNC13A,CCDC32,CHRNG,,DOCK8,SPG11,,,,,,,,,,,,,,,,,GLI2,,,,,,PRDM16,,,HSD17B10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC9A6,,,,EIF2B3,,,ATN1,PRDM16,GPT2,,,,,,,,,,,,,,,,,,,,,,,,,,TCTN3,TCTN3,,,,,,,,,,,,,,,MPLKIP,SYT2,,,,,GJC2,,,,,TMEM67,,,,,,,,,,,,,,,,,,,,,,,,,,,,CKAP2L,,,,,,,,,,
,,RPGRIP1L,EPRS1,,,DGCR8,AMPD2,CSNK2B,,SLC35A2,ARL3,,,,,,,,,,,,,,,,,CSNK2B,,,,,,POGZ,,,PQBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USH1C,,,,DAG1,,,WASF1,DNM1L,LMNB1,,,,,,,,,,,,,,,,,,,,,,,,,,POMGNT1,POMGNT1,,,,,,,,,,,,,,,ALG1,SBF1,,,,,POLG,,,,,MID2,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMARCA2,,,,,,,,,,
,,SLC13A5,PI4KA,,,WDR73,SMC1A,NARS1,,ATN1,C12ORF57,,,,,,,,,,,,,,,,,NARS1,,,,,,ZIC2,,,TRNS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNX14,,,,TOE1,,,B4GALNT1,POGZ,MAPK8IP3,,,,,,,,,,,,,,,,,,,,,,,,,,COQ2,COQ2,,,,,,,,,,,,,,,MSTO1,NHLRC1,,,,,DMRT3,,,,,TMEM67,,,,,,,,,,,,,,,,,,,,,,,,,,,,EIF4G1,,,,,,,,,,
